fecha,longitude,latitude,radiance
2022-06-01 21:10:00,15.013802,37.743782,1.151
2022-06-01 21:10:00,15.01088,37.753815,24.46
2022-06-01 21:10:00,15.00306,37.744232,1.913
2022-06-01 21:10:00,14.993866,37.752048,0.685
2022-06-01 10:05:00,15.024806,37.753326,27.73
2022-06-01 10:05:00,15.017126,37.75272,24.549
2022-06-01 10:05:00,15.002533,37.757759,5.522
2022-06-01 00:40:00,15.026841,37.766624,1.288
2022-06-01 00:40:00,15.025004,37.75592,44.125
2022-06-01 00:40:00,15.022495,37.745293,1.27
2022-06-01 00:40:00,15.016747,37.761448,1.905
2022-06-01 00:40:00,15.011168,37.757366,12.049
2022-05-31 01:35:00,15.022524,37.757023,9.605
2022-05-31 01:35:00,14.995866,37.758709,1.277
2022-05-30 11:55:00,15.018974,37.741756,6.734
2022-05-30 11:55:00,15.017248,37.751423,42.433
2022-05-30 11:55:00,15.005814,37.749432,12.687
2022-05-30 10:15:00,15.022307,37.754215,11.251
2022-05-30 10:15:00,14.994671,37.756832,3.878
2022-05-30 00:55:00,15.027893,37.747242,1.548
2022-05-30 00:55:00,15.019052,37.757786,20.626
2022-05-30 00:55:00,15.017098,37.748638,13.98
2022-05-30 00:55:00,15.007914,37.759235,1.794
2022-05-30 00:55:00,15.006233,37.750042,2.768
2022-05-29 20:40:00,15.018319,37.748524,28.186
2022-05-29 20:40:00,15.006747,37.746517,7.066
2022-05-29 20:40:00,15.004592,37.756218,1.009
2022-05-29 09:35:00,15.027966,37.746048,14.669
2022-05-29 09:35:00,15.019101,37.756592,22.772
2022-05-29 09:35:00,15.017194,37.747421,46.368
2022-05-29 09:35:00,15.00632,37.748806,5.217
2022-05-28 01:05:00,15.019616,37.756187,2.355
2022-05-28 01:05:00,15.010833,37.749035,9.04
2022-05-28 01:05:00,15.007653,37.758099,7.712
2022-05-28 01:05:00,14.998828,37.750893,11.577
2022-05-27 20:50:00,15.004348,37.750828,4.952
2022-05-27 20:50:00,14.993268,37.749218,3.491
2022-05-27 20:50:00,14.991154,37.758057,0.767
2022-05-27 00:25:00,15.025137,37.75592,0.771
2022-05-27 00:25:00,15.001829,37.757462,4.203
2022-05-27 00:25:00,14.999566,37.743229,1.322
2022-05-25 11:00:00,15.016104,37.753494,3.094
2022-05-25 11:00:00,15.013269,37.743557,6.622
2022-05-25 11:00:00,14.998952,37.756592,3.837
2022-05-25 11:00:00,14.996235,37.746651,11.774
2022-05-24 20:20:00,15.005281,37.750793,11.062
2022-05-24 20:20:00,14.97763,37.744793,4.669
2022-05-24 09:15:00,15.010869,37.744717,3.015
2022-05-24 09:15:00,15.000644,37.752811,4.348
2022-05-24 09:15:00,14.993268,37.746315,3.57
2022-05-24 01:30:00,15.02673,37.739368,1.88
2022-05-24 01:30:00,14.998751,37.758255,3.739
2022-05-24 01:30:00,14.994538,37.746243,1.274
2022-05-23 21:15:00,15.013022,37.747292,4.363
2022-05-23 21:15:00,15.009994,37.758343,1.173
2022-05-23 21:15:00,14.991848,37.745338,3.403
2022-05-23 21:15:00,14.989776,37.756458,0.823
2022-05-23 11:50:00,15.007444,37.74921,12.222
2022-05-23 11:50:00,14.99369,37.746643,22.245
2022-05-23 10:10:00,15.015759,37.749878,12.209
2022-05-23 10:10:00,15.012624,37.737873,3.264
2022-05-23 10:10:00,14.989509,37.755375,4.489
2022-05-22 20:30:00,15.013564,37.756355,7.374
2022-05-22 20:30:00,15.002376,37.74329,4.115
2022-05-22 20:30:00,15.000473,37.753895,22.479
2022-05-22 20:30:00,14.985351,37.740067,1.406
2022-05-22 20:30:00,14.983206,37.750641,1.989
2022-05-22 09:30:00,15.013872,37.747124,3.437
2022-05-22 09:30:00,15.007453,37.749512,18.571
2022-05-22 09:30:00,15.002113,37.748478,18.439
2022-05-22 09:30:00,14.995082,37.750916,12.858
2022-05-22 01:45:00,15.007511,37.750336,5.725
2022-05-22 01:45:00,15.002172,37.751617,4.911
2022-05-21 02:00:00,15.017511,37.755749,1.929
2022-05-21 02:00:00,15.015468,37.746899,2.036
2022-05-21 02:00:00,15.006377,37.757362,4.879
2022-05-21 02:00:00,15.004335,37.748512,30.143
2022-05-21 02:00:00,14.993209,37.750141,1.329
2022-05-20 09:40:00,15.024301,37.754997,3.16
2022-05-20 09:40:00,15.013305,37.756565,5.343
2022-05-20 09:40:00,15.011367,37.747692,15.601
2022-05-20 09:40:00,15.000412,37.749256,22.092
2022-05-20 00:20:00,15.017511,37.756832,5.961
2022-05-20 00:20:00,15.0147,37.759331,3.87
2022-05-20 00:20:00,15.012458,37.743954,1.419
2022-05-20 00:20:00,14.980542,37.758835,2.151
2022-05-20 00:20:00,14.969707,37.74649,0.827
2022-05-20 00:20:00,14.968591,37.762123,1.093
2022-05-19 21:40:00,14.982653,37.746632,1.223
2022-05-19 21:40:00,14.978474,37.752087,0.852
2022-05-19 20:00:00,15.02359,37.76326,1.157
2022-05-19 20:00:00,14.990921,37.749344,5.204
2022-05-19 20:00:00,14.986012,37.735531,1.856
2022-05-19 20:00:00,14.983146,37.752682,2.729
2022-05-19 01:15:00,15.024749,37.750854,6.426
2022-05-19 01:15:00,15.009393,37.753475,24.082
2022-05-19 01:15:00,15.006732,37.744007,1.333
2022-05-19 01:15:00,14.995051,37.755936,1.267
2022-05-18 11:35:00,15.006152,37.74902,3.805
2022-05-18 11:35:00,15.00317,37.743382,4.654
2022-05-18 00:30:00,15.022853,37.753143,6.89
2022-05-18 00:30:00,15.005545,37.754547,13.079
2022-05-17 12:30:00,15.011959,37.753624,14.958
2022-05-17 12:30:00,14.992834,37.751675,4.571
2022-05-17 01:25:00,15.013397,37.761772,3.139
2022-05-17 01:25:00,15.008869,37.750771,5.673
2022-05-17 01:25:00,15.0028,37.753063,3.517
2022-05-16 21:10:00,15.026598,37.748199,3.557
2022-05-16 21:10:00,15.023122,37.758194,7.097
2022-05-16 21:10:00,15.016284,37.755234,12.162
2022-05-16 21:10:00,15.007779,37.746128,7.554
2022-05-16 21:10:00,15.005283,37.756226,6.196
2022-05-16 21:10:00,14.998204,37.753384,4.3
2022-05-16 21:10:00,14.991762,37.744389,0.669
2022-05-16 11:45:00,15.017117,37.74419,2.713
2022-05-16 11:45:00,15.0132,37.744831,4.252
2022-05-16 11:45:00,15.00286,37.741409,3.808
2022-05-16 11:45:00,14.998129,37.741837,3.517
2022-05-15 20:25:00,15.024571,37.748306,1.696
2022-05-15 20:25:00,15.023157,37.760056,1.371
2022-05-15 20:25:00,15.019295,37.756512,4.348
2022-05-15 20:25:00,15.009828,37.745361,9.1
2022-05-15 20:25:00,15.007414,37.756924,5.085
2022-05-15 20:25:00,15.004064,37.753414,9.818
2022-05-15 20:25:00,14.991581,37.741734,2.521
2022-05-15 20:25:00,14.989162,37.753307,1.393
2022-05-15 20:25:00,14.983603,37.749229,1.025
2022-05-14 10:20:00,15.019567,37.749126,3.456
2022-05-14 00:55:00,15.01907,37.751324,1.891
2022-05-14 00:55:00,15.008254,37.752804,14.684
2022-05-14 00:55:00,14.997293,37.754303,2.182
2022-05-13 20:40:00,15.015083,37.748493,1.847
2022-05-13 20:40:00,15.003435,37.746479,10.247
2022-05-13 20:40:00,15.001321,37.756157,1.693
2022-05-13 20:40:00,14.990165,37.744179,1.034
2022-02-23 01:05:00,15.00666,37.742889,0.976
2022-02-23 01:05:00,15.004642,37.734001,0.716
