fecha,longitude,latitude,radiance
2017-03-12 04:10:00,-86.164612,11.98379,2.178
2017-03-12 04:10:00,-86.174294,11.982458,1.957
2017-03-10 07:15:00,-86.156952,11.983461,1.364
2017-03-10 07:15:00,-86.167572,11.984948,3.132
2017-03-08 07:25:00,-86.160889,11.982365,1.419
2017-03-08 07:25:00,-86.16861,11.992682,1.087
2017-03-08 07:25:00,-86.170006,11.983727,2.14
2017-03-07 19:10:00,-86.167091,11.978193,4.449
2017-03-07 03:55:00,-86.167961,11.988476,3.163
2017-03-07 03:55:00,-86.179527,11.986711,0.776
2017-03-06 07:40:00,-86.164215,11.991661,0.996
2017-03-05 04:05:00,-86.164742,11.988637,2.033
2017-03-05 04:05:00,-86.173813,11.98735,2.278
2017-03-03 07:10:00,-86.159416,11.98877,2.147
2017-03-03 07:10:00,-86.17318,11.990623,1.125
2017-03-03 04:20:00,-86.165718,11.983076,1.34
2017-03-03 04:20:00,-86.177101,11.981605,1.015
2017-03-01 07:20:00,-86.158264,11.986756,1.211
2017-03-01 07:20:00,-86.16761,11.988093,2.754
2017-02-28 03:50:00,-86.159294,11.987507,1.242
2017-02-28 03:50:00,-86.173653,11.985204,1.582
2017-02-26 19:20:00,-86.170319,11.981087,3.798
2017-02-26 05:00:00,-86.168388,11.983676,4.505
2017-02-24 04:10:00,-86.168694,11.985384,3.264
2017-02-24 04:10:00,-86.178291,11.98408,0.899
2017-02-22 07:15:00,-86.164627,11.989983,0.892
2017-02-20 07:25:00,-86.164513,11.987663,1.364
2017-02-19 19:10:00,-86.164909,11.979106,3.465
2017-02-19 19:10:00,-86.173981,11.977816,3.583
2017-02-19 16:10:00,-86.16964,11.983397,3.425
2017-02-19 03:55:00,-86.164253,11.983373,1.762
2017-02-19 03:55:00,-86.175682,11.981613,1.003
2017-02-17 16:20:00,-86.168518,11.98338,4.88
2017-02-17 04:05:00,-86.168594,11.98817,4.14
2017-02-17 04:05:00,-86.177658,11.986889,1.078
2017-02-15 07:10:00,-86.16243,11.99007,2.602
2017-02-15 04:20:00,-86.164986,11.982542,1.223
2017-02-15 04:20:00,-86.176376,11.98103,1.031
2017-02-13 07:20:00,-86.157906,11.987101,1.451
2017-02-13 07:20:00,-86.167259,11.988453,3.919
2017-02-12 03:50:00,-86.166405,11.98694,1.784
2017-02-11 07:35:00,-86.15937,11.983788,1.26
2017-02-11 07:35:00,-86.169441,11.985342,2.796
2017-02-10 19:20:00,-86.172623,11.984591,3.954
2017-02-10 05:00:00,-86.165718,11.984178,2.036
2017-02-10 05:00:00,-86.175369,11.982761,1.056
2017-02-08 04:10:00,-86.165962,11.980267,1.217
2017-02-08 04:10:00,-86.167259,11.989552,1.478
2017-02-08 04:10:00,-86.175629,11.978951,0.804
2017-02-08 04:10:00,-86.17691,11.988235,0.93
2017-02-04 07:25:00,-86.164902,11.992322,1.184
2017-02-04 07:25:00,-86.166306,11.983378,2.979
2017-02-03 19:10:00,-86.165268,11.980746,3.545
2017-02-03 19:10:00,-86.174339,11.979455,3.912
2017-02-03 03:55:00,-86.166954,11.982792,2.691
2017-02-02 07:40:00,-86.162651,11.983049,1.215
2017-02-02 07:40:00,-86.166931,11.991098,1.555
2017-02-02 07:40:00,-86.174568,11.984925,0.903
2017-02-01 04:05:00,-86.165398,11.980134,1.51
2017-02-01 04:05:00,-86.166733,11.989069,2.118
2017-02-01 04:05:00,-86.174469,11.97885,0.943
2017-02-01 04:05:00,-86.175804,11.987786,1.293
2017-01-30 07:10:00,-86.160072,11.985168,1.735
2017-01-30 07:10:00,-86.173759,11.986952,0.937
2017-01-26 07:35:00,-86.161621,11.984028,1.27
2017-01-26 07:35:00,-86.16433,11.989592,2.511
2017-01-26 07:35:00,-86.171616,11.985554,1.527
2017-01-26 07:35:00,-86.174202,11.991136,0.882
2017-01-25 16:15:00,-86.16375,11.981805,3.305
2017-01-25 16:15:00,-86.17318,11.983159,2.927
2017-01-25 05:00:00,-86.16188,11.987028,1.784
2017-01-25 05:00:00,-86.171486,11.985629,3.192
2017-01-23 16:25:00,-86.168457,11.985003,3.157
2017-01-23 04:10:00,-86.162941,11.980938,0.937
2017-01-23 04:10:00,-86.164223,11.990222,0.912
2017-01-23 04:10:00,-86.172653,11.979615,1.132
2017-01-23 04:10:00,-86.17395,11.988894,1.192
2017-01-21 07:15:00,-86.162056,11.988856,2.792
2017-01-21 07:15:00,-86.173019,11.990353,1.087
2017-01-20 20:00:00,-86.17086,11.979977,2.882
2017-01-18 03:55:00,-86.167595,11.987913,3.075
2017-01-17 07:40:00,-86.161392,11.985342,1.128
2017-01-17 07:40:00,-86.17334,11.98723,1.0
2017-01-16 04:05:00,-86.16938,11.982172,1.308
2017-01-14 07:10:00,-86.162857,11.991926,2.078
2017-01-14 04:20:00,-86.167816,11.980503,1.233
2017-01-14 04:20:00,-86.169075,11.990623,1.195
2017-01-10 07:35:00,-86.166748,11.989579,3.0
2017-01-07 04:10:00,-86.168167,11.981749,3.239
2017-01-07 04:10:00,-86.177795,11.980434,0.842
2017-01-05 07:15:00,-86.158058,11.982092,1.433
2017-01-05 07:15:00,-86.167641,11.993294,1.041
2017-01-05 07:15:00,-86.168732,11.983582,2.272
2017-01-03 07:25:00,-86.163101,11.987664,3.201
2017-01-03 07:25:00,-86.172188,11.989019,1.693
2017-01-02 19:10:00,-86.17115,11.980053,3.489
